pid,Name,acadyear,stat,ssc,hsc,cet,diploma
224162,student1,2011,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
224218,student2,2011,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
244234,student3,2012,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
244246,student4,2012,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
244568,student5,2012,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
264102,student6,2013,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
264178,student7,2013,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
284008,student8,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
304244,student9,2015,0,0.5393053016453382,0.6026557711950971,0.8246661138711862,0.9139106805293004
304546,student10,2015,0,0.5027422303473491,0.0,0.8246661138711862,0.7934782608695652
344078,student11,2017,0,0.9414990859232175,0.6843718079673136,0.5161943319838057,0.9139106805293004
344108,student12,2017,0,0.3638025594149908,0.6065372829417773,0.6781376518218624,0.9139106805293004
344204,student13,2017,0,0.6965265082266909,0.8743615934627169,0.0,0.9139106805293004
384178,student14,2019,0,0.7623400365630713,0.7579162410623085,0.0,0.9139106805293004
4028616,student15,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028946,student16,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028950,student17,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028956,student18,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028960,student19,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028968,student20,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028980,student21,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4028984,student22,2014,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318238,student23,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318300,student24,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318304,student25,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318314,student26,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318354,student27,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318366,student28,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318458,student29,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318522,student30,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318546,student31,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318580,student32,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40318716,student33,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4031890,student34,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
4031920,student35,2015,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40358466,student36,2017,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40358488,student37,2017,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40358712,student38,2017,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
40358720,student39,2017,0,0.7764240671987371,0.7141313684577903,0.8246661138711862,0.9139106805293004
404032,student40,2020,0,0.5539305301645338,0.5352400408580184,0.2631578947368421,0.9139106805293004
404166,student41,2020,0,0.8281535648994515,0.8028600612870275,0.7530364372469637,0.9139106805293004
424002,student42,2021,0,0.8391224862888483,0.9530132788559754,0.8906882591093118,0.9139106805293004
424004,student43,2021,0,0.769652650822669,0.9499489274770173,0.7054655870445344,0.9139106805293004
424006,student44,2021,0,0.7952468007312614,0.9724208375893769,0.7854251012145749,0.9139106805293004
424008,student45,2021,0,0.7440585009140768,0.9622063329928499,0.9838056680161944,0.9139106805293004
424010,student46,2021,0,0.7550274223034734,0.9468845760980592,0.895748987854251,0.9139106805293004
424012,student47,2021,0,0.5575868372943327,0.9264555669050051,0.8056680161943319,0.9139106805293004
424014,student48,2021,0,0.8976234003656306,0.9632277834525025,0.9402834008097167,0.9139106805293004
424016,student49,2021,0,0.8720292504570384,0.9622063329928499,0.9716599190283401,0.9139106805293004
424018,student50,2021,0,0.6819012797074954,0.9223697650663942,0.8431174089068826,0.9139106805293004
424020,student51,2021,0,0.5429616087751371,0.9560776302349335,0.7753036437246963,0.9139106805293004
424022,student52,2021,0,0.7842778793418648,0.9458631256384065,0.3582995951417004,0.9139106805293004
424024,student53,2021,0,0.6014625228519196,0.8283963227783452,0.6700404858299596,0.9139106805293004
424026,student54,2021,0,0.9634369287020109,0.9111338100102144,0.701417004048583,0.9139106805293004
424028,student55,2021,0,0.5831809872029251,0.9009193054136874,0.7813765182186235,0.9139106805293004
424030,student56,2021,0,0.842778793418647,0.978549540347293,0.8542510121457491,0.9139106805293004
424032,student57,2021,0,0.46617915904936014,0.7946884576098059,0.6447368421052632,0.9139106805293004
424034,student58,2021,0,0.8171846435100548,0.8968335035750765,0.8026315789473684,0.9139106805293004
424036,student59,2021,0,0.6380255941499087,0.0,0.0,0.9139106805293004
424038,student60,2021,0,0.9488117001828155,0.9570990806945863,0.9433198380566802,0.9139106805293004
424040,student61,2021,0,0.7769652650822668,0.8457609805924412,0.9686234817813766,0.9139106805293004
424042,student62,2021,0,0.8574040219378428,0.9305413687436158,0.9787449392712552,0.9139106805293004
424044,student63,2021,0,0.8135283363802559,0.8580183861082737,0.840080971659919,0.9139106805293004
424046,student64,2021,0,0.959780621572212,0.9366700715015321,0.868421052631579,0.9139106805293004
424048,student65,2021,0,0.8354661791590494,0.9448416751787537,0.9716599190283401,0.9139106805293004
424050,student66,2021,0,0.7989031078610603,0.961184882533197,0.8674089068825912,0.9139106805293004
424052,student67,2021,0,0.7915904936014624,0.9622063329928499,0.7914979757085021,0.9139106805293004
424054,student68,2021,0,0.882998171846435,0.9090909090909091,0.7338056680161944,0.9139106805293004
424056,student69,2021,0,0.7513711151736745,0.9662921348314606,0.7682186234817815,0.9139106805293004
424058,student70,2021,0,0.6599634369287019,0.9193054136874361,0.7054655870445344,0.9139106805293004
424060,student71,2021,0,0.6489945155393053,0.9427987742594484,0.8674089068825912,0.9139106805293004
424062,student72,2021,0,0.6672760511882998,0.8835546475995913,0.7054655870445344,0.9139106805293004
424064,student73,2021,0,0.7038391224862888,0.8968335035750765,0.8370445344129556,0.9139106805293004
424066,student74,2021,0,0.7550274223034734,0.968335035750766,0.8178137651821862,0.9139106805293004
424068,student75,2021,0,0.7623400365630713,0.9295199182839632,0.7682186234817815,0.9139106805293004
424070,student76,2021,0,0.6307129798903107,0.8886618998978549,0.6477732793522267,0.9139106805293004
424072,student77,2021,0,0.9652650822669103,0.978549540347293,0.9696356275303644,0.9139106805293004
424074,student78,2021,0,0.6965265082266909,0.8621041879468846,0.9736842105263158,0.9139106805293004
424076,student79,2021,0,0.9561243144424131,0.9315628192032687,0.8967611336032388,0.9139106805293004
424078,student80,2021,0,0.7257769652650823,0.9101123595505617,0.8977732793522267,0.9139106805293004
424080,student81,2021,0,0.8281535648994515,0.9111338100102144,0.7682186234817815,0.9139106805293004
424082,student82,2021,0,0.7221206581352834,0.9499489274770173,0.3643724696356275,0.9139106805293004
424084,student83,2021,0,0.9616087751371114,0.9662921348314606,0.9898785425101214,0.9139106805293004
424086,student84,2021,0,0.9414990859232175,0.968335035750766,0.9827935222672064,0.9139106805293004
424088,student85,2021,0,0.6563071297989032,0.8375893769152195,0.4210526315789474,0.9139106805293004
424090,student86,2021,0,0.7806215722120659,0.9039836567926455,0.46659919028340086,0.9139106805293004
424092,student87,2021,0,0.8957952468007312,0.637385086823289,0.7479757085020243,0.9139106805293004
424094,student88,2021,0,0.886654478976234,0.9673135852911133,0.9544534412955465,0.9139106805293004
424096,student89,2021,0,0.6636197440585009,0.9141981613891725,0.7348178137651822,0.9139106805293004
424098,student90,2021,0,0.926873857404022,0.9264555669050051,0.9696356275303644,0.9139106805293004
424100,student91,2021,0,0.6855575868372943,0.9295199182839632,0.20242914979757085,0.9139106805293004
424102,student92,2021,0,0.8281535648994515,0.965270684371808,0.8350202429149798,0.9139106805293004
424104,student93,2021,0,0.8756855575868373,0.978549540347293,0.7540485829959515,0.9139106805293004
424106,student94,2021,0,0.8025594149908593,0.8937691521961184,0.770242914979757,0.9139106805293004
424108,student95,2021,0,0.6965265082266909,0.9315628192032687,0.9412955465587045,0.9139106805293004
424110,student96,2021,0,0.7074954296160878,0.849846782431052,0.9473684210526315,0.9139106805293004
424112,student97,2021,0,0.7806215722120659,0.965270684371808,0.9392712550607287,0.9139106805293004
424114,student98,2021,0,0.5137111517367458,0.54341164453524,0.7844129554655871,0.9139106805293004
424116,student99,2021,0,0.7915904936014624,0.7711950970377937,0.9028340080971661,0.9139106805293004
424118,student100,2021,0,0.4552102376599635,0.881511746680286,0.8906882591093118,0.9139106805293004
424120,student101,2021,0,0.8281535648994515,0.9121552604698672,0.9038461538461539,0.9139106805293004
424122,student102,2021,0,0.7989031078610603,0.968335035750766,0.986842105263158,0.9139106805293004
424124,student103,2021,0,0.6892138939670932,0.9489274770173647,0.9099190283400811,0.9139106805293004
424126,student104,2021,0,0.5685557586837293,0.797752808988764,0.7732793522267207,0.9139106805293004
424128,student105,2021,0,0.9012797074954295,0.9530132788559754,0.861336032388664,0.9139106805293004
424130,student106,2021,0,0.7221206581352834,0.9090909090909091,0.8502024291497976,0.9139106805293004
424132,student107,2021,0,0.8939670932358319,0.9908069458631256,0.9483805668016195,0.9139106805293004
424134,student108,2021,0,0.7477148080438758,0.891726251276813,0.5931174089068826,0.9139106805293004
424136,student109,2021,0,0.5539305301645338,0.8437180796731357,0.7854251012145749,0.9139106805293004
424138,student110,2021,0,0.7404021937842779,0.8937691521961184,0.958502024291498,0.9139106805293004
424140,student111,2021,0,0.7257769652650823,0.9397344228804902,0.8775303643724697,0.9139106805293004
424142,student112,2021,0,0.8244972577696525,0.9141981613891725,0.7510121457489879,0.9139106805293004
424144,student113,2021,0,0.7952468007312614,0.8682328907048008,0.9008097165991903,0.9139106805293004
424146,student114,2021,0,0.9122486288848264,0.9775280898876404,0.9908906882591094,0.9139106805293004
424148,student115,2021,0,0.0,0.7354443309499489,0.7904858299595141,0.9139106805293004
424150,student116,2021,0,0.5648994515539306,0.9090909090909091,0.9433198380566802,0.9139106805293004
424152,student117,2021,0,0.7148080438756854,0.9090909090909091,0.7206477732793523,0.9139106805293004
424154,student118,2021,0,0.7513711151736745,0.822267620020429,0.951417004048583,0.9139106805293004
424156,student119,2021,0,0.9085923217550275,0.8416751787538305,0.8178137651821862,0.9139106805293004
424158,student120,2021,0,0.8683729433272395,0.9325842696629213,0.9139676113360324,0.9139106805293004
424160,student121,2021,0,0.8939670932358319,0.8712972420837588,0.9048582995951417,0.9139106805293004
424162,student122,2021,0,0.7733089579524679,0.9121552604698672,0.701417004048583,0.9139106805293004
424164,student123,2021,0,0.7477148080438758,0.8559754851889683,0.8502024291497976,0.9139106805293004
424166,student124,2021,0,0.6745886654478976,0.9499489274770173,0.8168016194331984,0.9139106805293004
424168,student125,2021,0,0.7404021937842779,0.8978549540347294,0.7419028340080972,0.9139106805293004
424170,student126,2021,0,1.0,0.8907048008171603,0.7591093117408907,0.9139106805293004
424172,student127,2021,0,0.5063985374771481,0.81511746680286,0.9483805668016195,0.9139106805293004
424174,student128,2021,0,0.7074954296160878,0.968335035750766,0.6801619433198381,0.9139106805293004
424176,student129,2021,0,0.7038391224862888,0.7783452502553626,0.9777327935222672,0.9139106805293004
424178,student130,2021,0,0.7769652650822668,0.9601634320735444,0.9331983805668017,0.9139106805293004
424180,student131,2021,0,0.8244972577696525,0.9427987742594484,0.9048582995951417,0.9139106805293004
424182,student132,2021,0,0.7221206581352834,0.8426966292134831,0.8542510121457491,0.9139106805293004
424184,student133,2021,0,0.7915904936014624,0.9254341164453523,0.8491902834008098,0.9139106805293004
424186,student134,2021,0,0.9049360146252284,0.8273748723186924,0.5931174089068826,0.9139106805293004
424188,student135,2021,0,0.8135283363802559,0.9356486210418794,0.8572874493927126,0.9139106805293004
424190,student136,2021,0,0.6307129798903107,0.8937691521961184,0.7601214574898785,0.9139106805293004
424192,student137,2021,0,0.7477148080438758,0.9479060265577118,0.9068825910931174,0.9139106805293004
424194,student138,2021,0,0.5539305301645338,0.9009193054136874,0.8674089068825912,0.9139106805293004
424196,student139,2021,0,0.7659963436928703,0.7936670071501531,0.9301619433198381,0.9139106805293004
424198,student140,2021,0,0.879341864716636,0.9448416751787537,0.945344129554656,0.9139106805293004
424200,student141,2021,0,0.7148080438756854,0.9244126659856996,0.6680161943319838,0.9139106805293004
424202,student142,2021,0,0.6599634369287019,0.9172625127681306,0.17813765182186236,0.9139106805293004
424204,student143,2021,0,0.8354661791590494,0.9887640449438201,0.9919028340080972,0.9139106805293004
424206,student144,2021,0,0.47349177330895803,0.8478038815117467,0.8066801619433199,0.9139106805293004
424210,student145,2021,0,0.850091407678245,0.8314606741573034,0.4362348178137652,0.9139106805293004
424212,student146,2021,0,0.926873857404022,0.9499489274770173,0.9109311740890689,0.9139106805293004
424214,student147,2021,0,0.6636197440585009,0.8682328907048008,0.5465587044534413,0.9139106805293004
424216,student148,2021,0,0.7605118829981717,0.9519918283963228,0.7054655870445344,0.9139106805293004
424218,student149,2021,0,0.9488117001828155,0.9499489274770173,0.9554655870445345,0.9139106805293004
424220,student150,2021,0,0.8281535648994515,0.9509703779366699,0.8087044534412956,0.9139106805293004
424222,student151,2021,0,0.7623400365630713,0.9570990806945863,0.9190283400809717,0.9139106805293004
424224,student152,2021,0,0.7001828153564899,0.8283963227783452,0.4898785425101215,0.9139106805293004
424226,student153,2021,0,0.9561243144424131,0.968335035750766,0.9625506072874493,0.9139106805293004
424228,student154,2021,0,0.8208409506398539,0.9703779366700714,0.9008097165991903,0.9139106805293004
424230,student155,2021,0,0.6014625228519196,0.8559754851889683,0.6690283400809717,0.9139106805293004
424232,student156,2021,0,0.846435100548446,0.9560776302349335,0.992914979757085,0.9139106805293004
424234,student157,2021,0,0.6855575868372943,0.9325842696629213,0.5728744939271255,0.9139106805293004
424236,student158,2021,0,0.7440585009140768,0.8610827374872317,0.7348178137651822,0.9139106805293004
424238,student159,2021,0,0.36745886654478976,0.6925434116445351,0.7732793522267207,0.9139106805293004
424240,student160,2021,0,0.8318098720292504,0.9458631256384065,0.8319838056680162,0.9139106805293004
424242,student161,2021,0,0.6234003656307129,0.9039836567926455,0.6487854251012145,0.9139106805293004
424244,student162,2021,0,0.8482632541133456,0.8692543411644534,0.7975708502024291,0.9139106805293004
424246,student163,2021,0,0.8720292504570384,0.9468845760980592,0.9564777327935223,0.9139106805293004
424248,student164,2021,0,0.7623400365630713,0.9070480081716036,0.9625506072874493,0.9139106805293004
424250,student165,2021,0,0.769652650822669,0.898876404494382,0.708502024291498,0.9139106805293004
424252,student166,2021,0,0.5941499085923218,0.9346271705822267,0.6244939271255061,0.9139106805293004
444002,student167,2022,0,0.9122486288848264,0.822267620020429,0.9109311740890689,0.9139106805293004
444004,student168,2022,0,0.6416819012797074,0.5720122574055158,0.812753036437247,0.9139106805293004
444006,student169,2022,0,0.7038391224862888,0.6026557711950971,0.7894736842105263,0.9139106805293004
444008,student170,2022,0,0.9085923217550275,0.6915219611848825,0.728744939271255,0.9139106805293004
444010,student171,2022,0,0.8683729433272395,0.7425944841675178,0.8593117408906883,0.9139106805293004
444012,student172,2022,0,0.9634369287020109,0.9172625127681306,0.9554655870445345,0.9139106805293004
444014,student173,2022,0,0.9085923217550275,0.8079673135852911,0.965587044534413,0.9139106805293004
444016,student174,2022,0,0.7038391224862888,0.4698672114402451,0.8846153846153847,0.9139106805293004
444018,student175,2022,0,0.7074954296160878,0.7048008171603677,0.15182186234817815,0.9139106805293004
444020,student176,2022,0,0.923217550274223,0.9366700715015321,0.9483805668016195,0.9139106805293004
444022,student177,2022,0,0.919561243144424,0.7221654749744637,0.9311740890688259,0.9139106805293004
444024,student178,2022,0,0.926873857404022,0.7711950970377937,0.875506072874494,0.9139106805293004
444026,student179,2022,0,0.4040219378427787,0.5975485188968335,0.6477732793522267,0.9139106805293004
444028,student180,2022,0,0.46252285191956116,0.6210418794688457,0.7560728744939271,0.9139106805293004
444030,student181,2022,0,0.7769652650822668,0.6843718079673136,0.6680161943319838,0.9139106805293004
444032,student182,2022,0,0.7148080438756854,0.6516853932584269,0.7925101214574899,0.9139106805293004
444034,student183,2022,0,0.8208409506398539,0.8457609805924412,0.8603238866396762,0.9139106805293004
444036,student184,2022,0,0.926873857404022,0.8304392236976506,0.812753036437247,0.9139106805293004
444038,student185,2022,0,0.6489945155393053,0.5311542390194075,0.9008097165991903,0.9139106805293004
444040,student186,2022,0,0.7623400365630713,0.8784473953013279,0.9048582995951417,0.9139106805293004
444042,student187,2022,0,0.8610603290676415,0.6802860061287027,0.7935222672064778,0.9139106805293004
444044,student188,2022,0,0.6014625228519196,0.6853932584269662,0.8967611336032388,0.9139106805293004
444046,student189,2022,0,0.47349177330895803,0.515832482124617,0.6902834008097166,0.9139106805293004
444048,student190,2022,0,0.879341864716636,0.7568947906026556,0.6720647773279353,0.9139106805293004
444050,student191,2022,0,0.9341864716636196,0.7425944841675178,0.8279352226720648,0.9139106805293004
444052,student192,2022,0,0.8318098720292504,0.6874361593462717,0.6275303643724697,0.9139106805293004
444054,student193,2022,0,0.809872029250457,0.6384065372829417,0.8016194331983806,0.9139106805293004
444056,student194,2022,0,0.9159049360146251,0.6128702757916241,0.8087044534412956,0.9139106805293004
444058,student195,2022,0,0.8391224862888483,0.8079673135852911,0.8188259109311742,0.9139106805293004
444060,student196,2022,0,0.6672760511882998,0.7405515832482125,0.9078947368421053,0.9139106805293004
444062,student197,2022,0,0.7989031078610603,0.6394279877425945,0.8825910931174089,0.9139106805293004
444064,student198,2022,0,0.6124314442413162,0.5270684371807968,0.8441295546558705,0.9139106805293004
444066,student199,2022,0,0.7806215722120659,0.6741573033707865,0.8238866396761134,0.9139106805293004
444068,student200,2022,0,0.7623400365630713,0.6772216547497446,0.8046558704453441,0.9139106805293004
444070,student201,2022,0,0.7440585009140768,0.6179775280898876,0.8076923076923077,0.9139106805293004
444072,student202,2022,0,0.6489945155393053,0.5597548518896833,0.8441295546558705,0.9139106805293004
444074,student203,2022,0,0.8354661791590494,0.7517875383043922,0.8623481781376519,0.9139106805293004
444076,student204,2022,0,0.6599634369287019,0.5515832482124616,0.7510121457489879,0.9139106805293004
444078,student205,2022,0,0.7477148080438758,0.9193054136874361,0.9170040485829959,0.9139106805293004
444080,student206,2022,0,0.9085923217550275,0.661899897854954,0.7803643724696356,0.9139106805293004
444082,student207,2022,0,0.9049360146252284,0.6414708886618998,0.7904858299595141,0.9139106805293004
444084,student208,2022,0,0.806215722120658,0.7303370786516854,0.9564777327935223,0.9139106805293004
444086,student209,2022,0,0.7806215722120659,0.8253319713993871,0.9858299595141701,0.9139106805293004
444088,student210,2022,0,0.8683729433272395,0.8130745658835545,0.944331983805668,0.9139106805293004
444090,student211,2022,0,0.7769652650822668,0.5873340143003064,0.4453441295546559,0.9139106805293004
444092,student212,2022,0,0.9323583180987203,0.6710929519918284,0.6376518218623481,0.9139106805293004
444094,student213,2022,0,0.9414990859232175,0.8079673135852911,0.9159919028340081,0.9139106805293004
444096,student214,2022,0,0.9049360146252284,0.8120531154239019,0.9574898785425101,0.9139106805293004
444098,student215,2022,0,0.846435100548446,0.9376915219611848,0.8997975708502025,0.9139106805293004
444100,student216,2022,0,0.9817184643510055,0.923391215526047,0.9645748987854251,0.9139106805293004
444102,student217,2022,0,0.8939670932358319,0.916241062308478,0.8744939271255061,0.9139106805293004
444104,student218,2022,0,0.8244972577696525,0.7058222676200203,0.8512145748987854,0.9139106805293004
444106,student219,2022,0,0.8647166361974404,0.9530132788559754,0.9777327935222672,0.9139106805293004
444108,student220,2022,0,0.7842778793418648,0.8866189989785495,0.9068825910931174,0.9139106805293004
444110,student221,2022,0,0.8574040219378428,0.8028600612870275,0.8643724696356276,0.9139106805293004
444112,student222,2022,0,0.8135283363802559,0.6128702757916241,0.8937246963562753,0.9139106805293004
444114,student223,2022,0,0.952468007312614,0.7517875383043922,0.9504048582995952,0.9139106805293004
444116,student224,2022,0,0.6709323583180987,0.8743615934627169,0.8663967611336032,0.9139106805293004
444118,student225,2022,0,0.923217550274223,0.7517875383043922,0.9200404858299596,0.9139106805293004
444120,student226,2022,0,0.6526508226691042,0.6128702757916241,0.8663967611336032,0.9139106805293004
444122,student227,2022,0,0.7861060329067642,0.6241062308478038,0.8694331983805669,0.9139106805293004
444124,student228,2022,0,0.9122486288848264,0.9570990806945863,0.9787449392712552,0.9139106805293004
444126,student229,2022,0,0.5063985374771481,0.8457609805924412,0.7965587044534413,0.9139106805293004
444128,student230,2022,0,0.8244972577696525,0.7660878447395301,0.9716599190283401,0.9139106805293004
